Label,PeakEnergy,HarmonicRatio,OnsetStrength,SpectralFlatness,DurationFrames,MidiNote,Time,Confidence
0,7.4123852917273965,0.5708234770030187,4.352635623318369,0.009462631949543969,12,74,12.07437641723356,6.694211576640015
0,6.3848653606052315,0.5887222165615292,0.0,0.011155791933073258,12,71,12.167256235827665,5.68092054798364
0,5.66297717125668,0.5945630320683207,0.0,0.011155791933073258,13,74,12.167256235827665,4.956164718063295
0,2.9576641058940503,0.610751074743581,0.0,0.012399463387898347,13,71,12.26013605442177,1.324164432503477
0,4.106147161747857,0.7248405768912827,0.0,0.012399463387898347,14,74,12.26013605442177,2.2804429526841403
0,0.0,0.0,0.0,0.0,0,62,12.631655328798185,6.2178092327750125
0,0.8891470731492852,0.13307995965116018,0.5595465825359989,0.01448245920721116,2,55,12.910294784580499,1.8005277309493897
0,0.0,0.0,0.0,0.0,0,60,12.95673469387755,6.16938774712168
0,1.1853688896174899,0.1919047172155996,0.0,0.012327255130259795,26,67,13.003174603174603,1.7594880284451995
0,1.6517301449019357,0.25495534531179165,0.0,0.012548731293435256,24,60,13.188934240362812,1.3728522604419184
0,0.0,0.0,0.0,0.0,0,67,13.281814058956916,7.183431702461923
0,0.0,0.0,0.0,0.0,0,64,13.56045351473923,4.141791033752259
0,6.859001796316491,0.5910689197517331,2.519205558324219,0.01289610673935344,29,67,13.653333333333334,7.6638578510684034
0,0.3399589465100151,0.058595979016953605,0.0,0.010412930726108396,3,55,13.839092970521541,0.8606281936485185
0,0.0,0.0,0.0,0.0,0,71,13.955192743764172,7.060373094186618
0,6.800467943109307,0.7061779664906332,2.370170830940217,0.012313410856736654,31,67,14.117732426303855,6.537566232613227
0,2.527950286744442,0.6051671557830279,0.0,0.012313410856736654,17,71,14.117732426303855,1.0156372965411198
0,0.48032500453768817,0.04573971020257065,0.14036605802767305,0.010619733267893582,4,55,14.303492063492063,1.6587799548524305
0,0.0,0.0,0.0,0.0,0,62,14.466031746031746,4.014426320731499
0,2.319628595829371,0.26253223303802387,0.6678984509274353,0.009971053617197384,25,60,14.767891156462586,2.013533983994848
0,4.470005600199104,0.659897654122971,0.0,0.009971053617197384,32,67,14.767891156462586,1.8632295553719966
0,8.586761800702039,0.5266417849565552,4.0911085405927485,0.009971053617197384,26,76,14.767891156462586,8.637370130489678
0,4.2356538497428655,0.4176115967810238,1.9160252539134945,0.01035364157309557,26,60,14.86077097505669,3.660170686535837
0,6.870745287062615,0.5414761677449725,0.0,0.01035364157309557,27,76,14.86077097505669,6.8318395956569615
0,3.7557234317543013,0.40974016543911884,0.0,0.01201365788509555,27,60,14.953650793650795,3.7886001997488647
0,0.0,0.0,0.0,0.0,0,76,15.116190476190475,5.253135328712304
0,2.4267032750288484,0.2979940469037028,0.8978256802575653,0.01384050053006094,26,64,15.232290249433106,2.819189934631173
0,3.6440879762067593,0.705298907890791,0.0,0.01384050053006094,33,67,15.232290249433106,1.9210145008038195
0,0.0,0.0,0.0,0.0,0,64,15.464489795918368,5.788472258442826
0,9.20713538263105,0.5732472475465721,4.517858426918759,0.008298919535137846,17,74,15.696689342403628,8.025719614576781
0,9.383558527467432,0.5824441687691768,6.85560824072299,0.008298919535137846,18,71,15.696689342403628,7.523734044636649
0,3.9867966015746887,0.4757169493254679,0.34270862536792945,0.008298919535137846,34,67,15.696689342403628,1.714316910588773
0,7.397217831532599,0.5787284193702074,0.0,0.010317914636077197,19,71,15.789569160997733,6.375370953055573
0,6.9844119803310445,0.5783574732202007,0.0,0.010317914636077197,18,74,15.789569160997733,6.320383962711349
0,5.881901802773274,0.5940860807050329,0.0,0.011699971991918976,20,71,15.882448979591837,5.2734194749019085
0,4.986950994103488,0.5770362026235901,0.0,0.011699971991918976,19,74,15.882448979591837,4.392320502175523
0,2.22094353672763,0.6176178385486866,0.0,0.012627236872640734,21,71,15.975328798185942,0.7903014758835479
0,3.523969458871795,0.7102427067281577,0.0,0.012627236872640734,20,74,15.975328798185942,1.7957978997104853
0,0.0,0.0,0.0,0.0,0,62,16.34684807256236,6.137438299292433
0,3.9564020910532327,0.3217289534527487,0.0,0.012878292475852614,28,72,16.62548752834467,4.99286418599698
0,0.0,0.0,0.0,0.0,0,60,16.764807256235827,5.777773991339404
0,0.0,0.0,0.0,0.0,0,72,16.99700680272109,10.627102273569427
0,0.5814443819476428,0.04872955072775608,0.0,0.009213158378650136,31,60,17.08988662131519,3.8263499279359774
0,0.0,0.0,0.0,0.0,0,64,17.136326530612244,3.862573289309616
0,7.575371775729919,0.6233425342859666,0.0,0.010436369248437372,33,72,17.182766439909297,7.071120833192056
0,3.3662122398754093,0.4047820337643623,0.0,0.013018822813728367,31,64,17.2756462585034,3.394912079062089
0,5.7764055073602005,0.6283594882630645,0.0,0.013018822813728367,34,72,17.2756462585034,5.219387487882358
0,1.2725520178115186,0.38675607809253565,0.0,0.010933062661391255,32,64,17.368526077097506,1.3542963901217937
0,4.371477138029954,0.5949951079656731,0.0,0.010933062661391255,35,72,17.368526077097506,2.8530873178290914
0,2.707350059600161,0.16641277874643473,2.1259056776525185,0.010617888478471373,32,60,17.554285714285715,5.5253096181254735
0,3.6770592378749143,0.34131127045092036,0.6354289694181983,0.010617888478471373,36,67,17.554285714285715,4.3879749202782765
0,0.0,0.0,0.0,0.0,0,60,17.740045351473924,6.118087675619457
0,0.0,0.0,0.0,0.0,0,67,17.92580498866213,7.530763911190815
0,0.0,0.0,0.0,0.0,0,64,18.181224489795916,4.190727179383221
0,6.738721581799244,0.5934117246715083,3.7184294414838197,0.013637494518536575,39,67,18.297324263038547,7.652119493665306
0,5.311210866360462,0.7580834620190726,0.5390041166396831,0.009297925322246513,38,72,18.483083900226756,1.9886684616640409
0,4.328480787015369,0.4231768136243166,3.195756879585212,0.01076388282123843,35,60,18.575963718820862,4.0057068371035385
0,0.452517780504522,0.063260489482837,0.452517780504522,0.009403355293616125,1,53,18.94748299319728,1.304539954443269
0,6.156909526246619,0.5818829289716161,3.533629520815097,0.014645693818363961,2,69,19.22612244897959,7.279729525242019
0,3.5121778121769336,0.2267996675622384,0.0,0.011074925093591285,36,60,19.4118820861678,5.887757068367773
0,2.4742087403505764,0.5130050342781375,0.0,0.011074925093591285,3,69,19.4118820861678,1.000340750657223
0,0.0,0.0,0.0,0.0,0,60,19.59764172335601,5.979400541898234
0,6.667470306396309,0.6247665131219253,0.0,0.01403140894602898,40,67,19.690521541950112,7.313779594833242
0,4.0430362574694145,0.3904664880835644,2.7818007648189615,0.014652125208041347,36,64,19.87628117913832,5.574069712420311
0,2.7195449209664595,0.6634682826966195,0.0,0.014652125208041347,41,67,19.87628117913832,2.0211989655348197
0,2.721485530385608,0.7786141176138902,0.0019406094191483092,0.009473025583391881,42,67,20.340680272108845,1.350086613672295
0,0.0,0.0,0.0,0.0,0,71,20.387120181405898,8.038553439178756
0,0.4058886572954739,0.07088553172784909,0.0,0.013265782913113018,2,52,20.526439909297054,0.8259496775289709
0,3.69980223581555,0.3586494994167273,2.676094263131348,0.010354699075918027,16,62,20.805079365079365,3.336934159873277
0,2.503358170487345,0.6997540975824685,0.0,0.010354699075918027,43,67,20.805079365079365,1.5189856139564921
0,0.0,0.0,0.0,0.0,0,62,20.94439909297052,4.158268441005118
0,3.685910774002405,0.4666298888703483,1.18255260351506,0.01279955791325555,44,67,20.990839002267574,3.532743789688635
0,3.998369715640604,0.3760867337928685,3.053311681222376,0.010036624606875506,39,60,21.269478458049885,3.5015886208638474
0,7.979349074043995,0.6260928774130915,3.300855981095567,0.010036624606875506,40,76,21.269478458049885,7.16458750495082
0,4.213849474594807,0.4228552595131708,0.2154797589542028,0.01211779879213061,40,60,21.36235827664399,4.118676993670707
0,6.009081392702325,0.6563808505663338,0.0,0.01211779879213061,41,76,21.36235827664399,4.955618396923347
0,3.659093147632157,0.7652202585264677,0.0,0.013133971864233748,44,72,21.455238095238094,1.8476645182680123
0,0.0,0.0,0.0,0.0,0,64,21.84997732426304,5.7457501703501705
0,0.0,0.0,0.0,0.0,0,67,21.966077097505668,6.001527062052957
0,3.8707322938375364,0.6791334839858406,0.0,0.012787790439928205,44,76,22.01251700680272,2.295934874193596
0,8.89596127326555,0.5946156183950007,4.077883846150929,0.009138639081308016,25,71,22.19827664399093,7.5576745927138385
0,8.108437021729879,0.5889586935075978,4.5783522986170775,0.009138639081308016,25,74,22.19827664399093,7.043522983282504
0,6.82646920065605,0.5862606821979944,0.0,0.010521381507783102,26,71,22.291156462585032,6.073486399319345
0,6.14182382450005,0.6019663596654675,0.0,0.010521381507783102,26,74,22.291156462585032,5.344649826298745
0,4.565945359861232,0.6172750552112944,0.0,0.012639952293744821,27,71,22.38403628117914,3.135732255479744
0,3.9332591731078614,0.46974142718101847,1.9767249982432804,0.014272662548524141,19,62,22.66267573696145,3.7484772334571024
0,2.0746748766280136,0.33980776071031243,0.0,0.014272662548524141,48,67,22.66267573696145,1.5595945700987273
0,1.8687374342277847,0.21911691345708884,0.0,0.014593983957963767,20,62,22.84843537414966,3.112115202117851
0,0.0,0.0,0.0,0.0,0,60,23.173514739229027,5.821719589300264
0,0.32834669689872154,0.09394927716371375,0.0,0.012523113645622823,4,41,23.312834467120183,0.27021547773764737
0,0.0,0.0,0.0,0.0,0,72,23.359274376417233,4.791579199543722
0,0.0,0.0,0.0,0.0,0,64,23.6843537414966,5.510487667787829
0,5.669214879370249,0.6495735183303321,0.0,0.014451406976441046,50,67,23.777233560090703,5.36755388696045
0,1.145657102289278,0.47856301986833116,0.0,0.014451406976441046,49,72,23.777233560090703,0.3334687177989628
0,0.4005215924446309,0.259911873480203,0.4005215924446309,0.09613554592650811,1,54,4.922630385487528,0.23418872427252677
0,0.9567316565124442,0.5977370967536318,0.9567316565124442,0.09613554592650811,1,77,4.922630385487528,0.2682669427851264
0,3.9644037313266574,0.6549464849077833,3.9644037313266574,0.09023242611416549,1,38,5.38702947845805,0.4549626218433552
0,2.415012400285461,0.36108834957702857,2.415012400285461,0.08370669078302909,1,35,5.851428571428571,5.233676517696207
0,2.415012400285461,0.36108834957702857,2.415012400285461,0.08370669078302909,1,36,5.851428571428571,5.233676517696207
0,0.4005215924446309,0.259911873480203,0.4005215924446309,0.09613554592650811,1,54,4.922630385487528,0.23418872427252677
0,0.9567316565124442,0.5977370967536318,0.9567316565124442,0.09613554592650811,1,77,4.922630385487528,0.2682669427851264
0,3.9644037313266574,0.6549464849077833,3.9644037313266574,0.09023242611416549,1,38,5.38702947845805,0.4549626218433552
0,2.415012400285461,0.36108834957702857,2.415012400285461,0.08370669078302909,1,35,5.851428571428571,5.233676517696207
0,2.415012400285461,0.36108834957702857,2.415012400285461,0.08370669078302909,1,36,5.851428571428571,5.233676517696207
1,2.8197197721969993,0.6491122453224915,2.8197197721969993,0.2953135365136049,1,48,2.2291156462585033,3.329709728919598
1,1.3446879352050967,0.5889250162365088,1.3446879352050967,0.4855100809333454,1,47,2.3219954648526078,1.1937013609542957
1,0.5885576303147761,0.021330789041371697,0.5885576303147761,0.09996641858669521,1,60,2.693514739229025,5.878271537989437
1,0.394196573277223,0.02862417436037121,0.394196573277223,0.11815846868523779,1,65,2.786394557823129,1.4432860655377853
1,0.0,0.0,0.0,0.0,0,72,2.8328344671201813,13.110761766593109
1,0.0,0.0,0.0,0.0,0,67,3.01859410430839,19.03734985699831
1,0.0,0.0,0.0,0.0,0,64,3.2043537414965986,32.578406150094054
1,1.3537603553817057,0.18083820839533152,1.3537603553817057,0.07306965522213268,1,55,3.3436734693877552,1.7604527220278097
1,5.535660096521494,0.11464693871560734,1.652614144658159,0.10678631830127014,4,67,3.436553287981859,17.93620036648212
1,2.057159590981488,0.07564214743935511,1.468601960666712,0.13449768955328328,2,60,3.5294331065759637,5.350634472110983
1,4.014651289689273,0.12221775406578149,0.0,0.13449768955328328,5,67,3.5294331065759637,13.594974984368424
1,0.0,0.0,0.0,0.0,0,60,3.6687528344671203,8.9272038077502
1,0.551685307613652,0.05836926580524141,0.0,0.16883052576584512,3,76,3.7151927437641725,1.24587240139636
1,1.3980416063035812,0.037285946526527315,0.34981152104830904,0.16199878552759783,5,60,3.900952380952381,6.12876068228438
1,0.0,0.0,0.0,0.0,0,67,3.947392290249433,18.875440073800046
0,5.27068299961426,0.06425049087667836,1.001870352651216,0.0823479179931159,3,64,4.08671201814059,30.22239598333255
0,0.7407518946962883,0.013834702522981237,0.7407518946962883,0.09204734849584172,1,57,4.179591836734694,8.00346993158597
0,0.0,0.0,0.0,0.0,0,64,4.226031746031746,24.554661736870546
0,0.0,0.0,0.0,0.0,0,67,4.4117913832199545,15.125252152868493
0,0.0,0.0,0.0,0.0,0,60,4.667210884353741,23.28963710584693
0,3.2775108858977107,0.10286846976149576,0.0,0.08560483094014583,10,67,4.73687074829932,9.25639635390861
0,1.1139760021404925,0.15677863904081965,0.0,0.0939010692917695,2,55,4.829750566893424,1.0095447332071426
0,11.91438056745453,0.5657474646827753,0.0,0.0939010692917695,9,72,4.829750566893424,5.12747362365676
0,3.485252283381556,0.12721731901576014,0.0,0.13713375450960286,12,67,4.922630385487528,10.51892632651556
0,0.794377056702576,0.027101985239258865,0.0,0.13713375450960286,9,60,4.922630385487528,6.25342135780084
